CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditBand,TenureGroup,BalanceSegment,CLV_Score,CLV_Segment,EngagementScore,Balance_Salary_Ratio,Cluster
673,France,Male,72,1,0.0,2,0,1,111981.19,0,60+,Medium,New,Zero,33794.357,Low,2,0.0,1
610,France,Male,40,0,0.0,2,1,0,62232.6,0,30-45,Medium,New,Zero,18669.78,Low,0,0.0,2
512,France,Female,37,1,0.0,2,0,1,156105.03,0,30-45,Low,New,Zero,47031.509,Medium,2,0.0,1
767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0,<30,High,Mid,Medium,105497.739,Premium,2,0.8,0
585,France,Female,67,5,113978.97,2,0,1,93146.11,0,60+,Medium,Mid,Medium,85933.318,High,2,1.22,0
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,30-45,High,Mid,Medium,61319.257,Medium,0,2.99,3
712,France,Female,29,2,0.0,1,1,1,144375.0,0,<30,Medium,New,Zero,43712.5,Medium,1,0.0,1
539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1,30-45,Low,Mid,Medium,75451.438,High,0,2.08,3
668,France,Female,46,2,0.0,3,1,0,89048.46,1,46-60,Medium,New,Zero,27114.538,Low,0,0.0,2
703,France,Male,28,2,81173.83,2,0,1,162812.16,0,<30,Medium,New,Medium,89830.563,High,2,0.5,0
662,Spain,Male,38,4,0.0,2,1,0,136259.65,0,30-45,Medium,Mid,Zero,41677.895,Medium,0,0.0,2
725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0,30-45,High,Mid,Medium,96617.791,High,0,0.94,3
703,France,Male,37,8,105961.68,2,0,1,74158.8,0,30-45,Medium,Long,Medium,76828.48,High,2,1.43,0
659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1,60+,Medium,Mid,Medium,73427.12700000001,High,1,2.61,0
523,Spain,Male,34,7,0.0,2,1,0,62030.06,0,30-45,Low,Long,Zero,20009.018,Low,0,0.0,2
635,France,Female,40,10,123497.58,1,1,0,131953.23,1,30-45,Medium,Long,Medium,103334.759,Premium,0,0.94,3
772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0,<30,High,Long,High,101424.455,Premium,0,1.92,3
545,France,Female,26,1,0.0,2,1,1,199638.56,0,<30,Low,New,Zero,60091.568,Medium,2,0.0,1
634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0,<30,Medium,Long,Medium,100422.112,Premium,1,0.65,0
739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1,46-60,High,Long,High,105135.295,Premium,0,0.94,3
771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0,30-45,High,Mid,Medium,69865.247,Medium,0,0.78,3
587,Spain,Female,34,1,0.0,2,1,1,97932.68,0,30-45,Medium,New,Zero,29579.804,Low,2,0.0,1
681,France,Female,79,0,0.0,2,0,1,170968.99,0,60+,Medium,New,Zero,51290.69699999999,Medium,2,0.0,1
544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0,30-45,Low,New,Medium,57533.64,Medium,1,1.39,0
696,Spain,Male,28,8,0.0,1,0,0,176713.47,0,<30,Medium,Long,Zero,54614.041,Medium,0,0.0,2
766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,30-45,High,New,Zero,10284.969,Low,2,0.0,1
727,France,Male,34,10,0.0,2,1,1,198637.34,0,30-45,High,Long,Zero,61591.202,Medium,2,0.0,1
671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,30-45,Medium,Mid,Low,66908.47099999999,Medium,0,0.24,2
693,France,Female,30,6,127992.25,1,1,1,50457.2,0,<30,Medium,Mid,High,80333.285,High,1,2.54,0
850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,30-45,High,Mid,Medium,70073.17,Medium,1,0.39,0
732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,30-45,High,Long,Medium,75770.973,High,2,1.66,0
726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,46-60,High,Mid,Medium,70450.067,Medium,0,1.55,3
557,France,Female,32,6,184686.41,2,1,0,14956.44,0,30-45,Low,Mid,High,98030.137,Premium,0,12.35,3
682,France,Female,26,0,110654.02,1,0,1,111879.21,0,<30,Medium,New,Medium,88890.773,High,1,0.99,0
738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,30-45,High,Long,Medium,46891.769,Medium,1,4.25,0
531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,30-45,Low,Long,Medium,88361.358,High,0,0.81,3
498,France,Male,34,2,0.0,2,1,1,148528.24,0,30-45,Low,New,Zero,44958.472,Medium,2,0.0,1
651,France,Male,36,7,0.0,2,1,0,13898.31,0,30-45,Medium,Long,Zero,5569.493,Low,0,0.0,2
549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,30-45,Low,Long,Zero,25777.775,Low,0,0.0,2
791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,30-45,High,Long,Medium,75933.625,High,0,0.33,3
650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,30-45,Medium,Long,Zero,59279.901000000005,Medium,2,0.0,1
733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,30-45,High,Mid,Medium,65336.737,Medium,0,2.07,2
811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,30-45,High,New,High,130750.517,Premium,2,0.8,0
707,France,Male,30,8,0.0,2,1,0,33159.37,0,<30,Medium,Long,Zero,11547.811,Low,0,0.0,2
712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,<30,Medium,Mid,High,101767.779,Premium,1,1.55,0
706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,30-45,Medium,Long,Zero,34669.79,Low,2,0.0,1
756,France,Male,62,3,0.0,1,1,1,11199.04,1,60+,High,Mid,Zero,3959.712,Low,1,0.0,1
777,France,Female,53,10,0.0,2,1,0,189992.97,0,46-60,High,Long,Zero,58997.891,Medium,0,0.0,2
646,France,Male,35,6,84026.86,1,0,1,164255.69,0,30-45,Medium,Mid,Medium,92490.137,High,1,0.51,0
714,France,Male,46,1,0.0,1,1,0,152167.79,1,46-60,Medium,New,Zero,45850.337,Medium,0,0.0,2
782,France,Male,39,8,0.0,2,1,1,33949.67,0,30-45,High,Long,Zero,11784.901,Low,2,0.0,1
775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,<30,High,Long,Zero,22443.179,Low,2,0.0,1
479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,30-45,Low,Mid,High,84334.997,High,1,2.94,0
807,France,Male,42,7,118274.71,1,1,1,25885.72,0,30-45,High,Long,Medium,68303.071,Medium,1,4.57,0
799,France,Female,22,8,174185.98,2,0,1,192633.85,0,<30,High,Long,High,146483.14500000002,Premium,2,0.9,0
675,France,Male,40,7,113208.86,2,1,0,34577.36,0,30-45,Medium,Long,Medium,68377.638,Medium,0,3.27,3
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,<30,Medium,Mid,Medium,101322.592,Premium,0,0.64,3
475,France,Female,32,8,119023.28,1,1,0,100816.29,0,30-45,Low,Long,Medium,91356.527,High,0,1.18,3
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,<30,High,Mid,High,138657.277,Premium,1,0.92,0
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,30-45,Medium,Long,Zero,25723.673,Low,0,0.0,2
703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,30-45,Medium,Long,Medium,74608.39600000001,High,1,0.46,0
747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,30-45,High,Mid,Medium,106738.643,Premium,0,0.48,3
583,France,Male,27,7,0.0,2,1,0,51285.49,0,<30,Medium,Long,Zero,16785.646999999997,Low,0,0.0,2
750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,30-45,High,Long,Medium,103331.589,Premium,0,0.75,3
681,France,Male,38,3,0.0,2,1,1,112491.96,0,30-45,Medium,Mid,Zero,34347.588,Low,2,0.0,1
773,France,Male,25,2,135903.33,1,1,0,73656.38,0,<30,High,New,High,90448.579,High,0,1.85,3
714,France,Female,31,4,125169.26,1,1,1,106636.89,0,30-45,Medium,Mid,High,95375.697,High,1,1.17,0
687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,30-45,Medium,Long,Zero,48156.056,Medium,0,0.0,2
511,France,Male,58,0,149117.31,1,1,1,162599.51,0,46-60,Low,New,High,123338.508,Premium,1,0.92,0
627,France,Male,33,5,0.0,2,1,1,103737.82,0,30-45,Medium,Mid,Zero,32121.346,Low,2,0.0,1
694,France,Female,31,10,0.0,2,1,0,160990.27,0,30-45,Medium,Long,Zero,50297.081,Medium,0,0.0,2
616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,30-45,Medium,Mid,High,71994.707,Medium,0,8.56,3
687,France,Male,35,8,0.0,2,1,0,10334.05,0,30-45,Medium,Long,Zero,4700.215,Low,0,0.0,2
712,France,Female,33,6,0.0,2,1,1,190686.16,0,30-45,Medium,Mid,Zero,58405.848,Medium,2,0.0,1
553,France,Male,33,4,118082.89,1,0,0,94440.45,0,30-45,Low,Mid,Medium,88173.58,High,0,1.25,3
667,France,Male,31,1,119266.69,1,1,1,28257.63,0,30-45,Medium,New,Medium,68310.634,Medium,1,4.22,0
731,France,Male,43,2,0.0,1,1,1,170034.95,1,30-45,High,New,Zero,51410.485,Medium,1,0.0,1
629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,30-45,Medium,Long,High,89370.932,High,0,4.93,3
614,France,Male,50,4,137104.47,1,1,0,127166.49,1,46-60,Medium,Mid,High,107502.182,Premium,0,1.08,3
438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,30-45,Low,Long,Medium,54280.448,Medium,0,1.74,3
652,France,Female,80,4,0.0,2,1,1,188603.07,0,60+,Medium,Mid,Zero,57380.921,Medium,2,0.0,1
729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,<30,High,Mid,Medium,76568.121,High,0,0.44,3
642,France,Male,38,3,0.0,2,0,0,171463.83,0,30-45,Medium,Mid,Zero,52039.149,Medium,0,0.0,2
806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,46-60,High,New,High,122494.915,Premium,0,0.74,3
744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,30-45,High,New,High,103466.219,Premium,1,1.76,0
474,Spain,Male,37,3,0.0,2,0,0,57175.32,0,30-45,Low,Mid,Zero,17752.595999999998,Low,0,0.0,2
559,France,Male,49,2,147069.78,1,1,0,120540.83,1,46-60,Low,New,High,110097.139,Premium,0,1.22,3
706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,30-45,Medium,Long,Zero,10414.302,Low,2,0.0,1
628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,<30,Medium,Mid,Zero,26227.884,Low,0,0.0,2
429,France,Male,24,4,95741.75,1,1,0,46170.75,0,<30,Low,Mid,Medium,62522.1,Medium,0,2.07,3
525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0,46-60,Low,New,High,92717.173,High,1,2.26,0
680,France,Female,30,8,141441.75,1,1,1,16278.97,0,<30,Medium,Long,High,77204.566,High,1,8.69,0
749,France,Male,40,1,139290.41,1,1,0,182855.42,1,30-45,High,New,High,124701.831,Premium,0,0.76,3
763,France,Female,31,4,0.0,2,0,0,50404.72,0,30-45,High,Mid,Zero,15921.416,Low,0,0.0,2
734,France,Male,30,3,0.0,2,1,0,107640.25,0,<30,High,Mid,Zero,32892.075,Low,0,0.0,2
716,France,Male,35,4,144428.87,1,1,0,134132.65,0,30-45,Medium,Mid,High,113254.23,Premium,0,1.08,3
594,France,Male,35,2,0.0,2,1,0,103480.69,0,30-45,Medium,New,Zero,31444.207,Low,0,0.0,2
644,France,Female,46,9,95441.27,1,1,0,108761.05,1,46-60,Medium,Long,Medium,82148.95,High,0,0.88,3
671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,30-45,Medium,New,High,126328.06,Premium,1,0.81,0
664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,<30,Medium,Long,Medium,88065.612,High,2,1.22,0
656,France,Male,50,7,0.0,2,0,1,72143.44,0,46-60,Medium,Long,Zero,23043.032,Low,2,0.0,1
667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,30-45,Medium,New,High,79199.902,High,0,7.65,3
663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,30-45,Medium,New,Medium,102318.354,Premium,2,0.81,0
584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1,<30,Medium,Long,Medium,110938.514,Premium,0,0.63,3
626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0,30-45,Medium,Mid,Medium,57014.067,Medium,0,19.34,3
485,France,Male,29,7,182123.79,1,1,0,116828.51,1,<30,Low,Long,High,127510.448,Premium,0,1.56,3
659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,30-45,Medium,Mid,High,128457.623,Premium,2,0.86,0
649,France,Male,33,2,0.0,2,1,0,2010.98,0,30-45,Medium,New,Zero,1003.294,Low,0,0.0,2
805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1,30-45,High,Mid,High,87869.02,High,0,11.71,3
716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,30-45,Medium,Long,Medium,72708.875,High,0,2.65,3
642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1,30-45,Medium,Mid,High,91781.014,High,2,1.5,0
659,France,Male,31,4,118342.26,1,0,0,161574.19,0,30-45,Medium,Mid,Medium,108443.387,Premium,0,0.73,3
545,Spain,Female,47,5,0.0,2,1,1,38970.14,0,46-60,Low,Mid,Zero,12691.042,Low,2,0.0,1
543,France,Male,22,8,0.0,2,0,0,127587.22,0,<30,Low,Long,Zero,39876.166,Low,0,0.0,2
718,France,Female,25,7,0.0,2,1,0,30380.12,0,<30,Medium,Long,Zero,10514.036,Low,0,0.0,2
840,France,Female,43,7,0.0,2,1,0,90908.95,0,30-45,High,Long,Zero,28672.685,Low,0,0.0,2
630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0,30-45,Medium,Long,Medium,96751.028,High,0,0.77,3
643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0,46-60,Medium,Mid,High,95417.222,High,1,5.29,0
654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0,30-45,Medium,New,Medium,95298.394,High,1,0.91,0
582,France,Male,39,5,0.0,2,1,1,129892.93,0,30-45,Medium,Mid,Zero,39967.87899999999,Low,2,0.0,1
659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,30-45,Medium,Mid,Medium,85122.10699999999,High,2,1.05,0
762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,30-45,High,New,Medium,46652.466,Medium,1,4.34,0
568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,30-45,Low,Long,High,104680.666,Premium,0,2.74,3
670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,<30,Medium,Mid,Zero,24707.682,Low,2,0.0,1
613,France,Female,45,1,187841.99,2,1,1,147224.27,0,30-45,Medium,New,High,138288.27599999998,Premium,2,1.28,0
539,France,Male,30,0,0.0,2,1,0,160979.66,0,<30,Low,New,Zero,48293.898,Medium,0,0.0,2
850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,46-60,High,Long,High,104677.697,Premium,2,0.96,0
522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,30-45,Low,Long,High,117292.701,Premium,0,0.73,3
737,France,Male,41,1,101960.74,1,1,1,123547.28,0,30-45,High,New,Medium,88244.554,High,1,0.83,0
520,France,Male,58,3,0.0,2,0,1,32790.02,0,46-60,Low,Mid,Zero,10437.006,Low,2,0.0,1
706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,<30,Medium,Mid,Zero,55063.101,Medium,2,0.0,1
643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,30-45,Medium,New,High,76517.453,High,1,65.02,0
648,France,Female,50,9,102535.57,1,1,1,189543.19,0,46-60,Medium,Long,Medium,109930.742,Premium,1,0.54,0
443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,<30,Low,Long,Medium,54595.925,Medium,0,9.05,2
640,France,Male,68,9,0.0,2,1,1,199493.38,0,60+,Medium,Long,Zero,61648.014,Medium,2,0.0,1
628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,30-45,Medium,Mid,Zero,57057.975,Medium,1,0.0,1
540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,30-45,Low,Long,Medium,97207.497,High,0,0.51,3
460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,30-45,Low,Long,Medium,109773.335,Premium,2,0.54,0
636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,30-45,Medium,New,Low,36506.403000000006,Low,2,0.75,1
593,France,Female,29,2,152265.43,1,1,0,34004.44,0,<30,Medium,New,High,86734.04699999999,High,0,4.48,3
801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,30-45,High,Mid,High,74953.322,High,1,13.39,0
640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,60+,Medium,New,Medium,87382.58600000001,High,2,0.94,0
611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,30-45,Medium,New,Medium,108988.799,Premium,2,0.59,0
802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,30-45,High,New,High,119004.287,Premium,1,0.67,0
717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,30-45,Medium,Long,Medium,82372.50200000001,High,2,0.34,1
769,France,Female,39,8,0.0,1,0,1,21016.0,0,30-45,High,Long,Zero,7904.8,Low,1,0.0,1
745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,30-45,High,Long,Medium,97330.121,High,3,0.96,1
572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,30-45,Low,Mid,High,115432.228,Premium,0,1.19,3
629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,<30,Medium,New,Low,23278.004,Low,0,1.74,2
687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,30-45,Medium,New,Zero,56845.18,Medium,0,0.0,2
483,France,Female,50,9,0.0,2,1,1,111020.24,0,46-60,Low,Long,Zero,35106.072,Low,2,0.0,1
690,France,Male,36,7,101583.11,2,1,0,123775.15,0,30-45,Medium,Long,Medium,89324.1,High,0,0.82,3
492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0,<30,Low,Long,Medium,84594.50099999999,High,2,0.53,0
709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,<30,Medium,Long,Medium,107523.265,Premium,0,0.86,3
705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,30-45,Medium,Mid,Medium,78306.587,High,0,1.28,3
560,France,Female,66,9,0.0,1,1,1,15928.49,0,60+,Low,Long,Zero,6578.547,Low,1,0.0,1
611,Spain,Male,46,6,0.0,2,1,0,45886.33,0,46-60,Medium,Mid,Zero,14965.899,Low,0,0.0,2
730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,60+,High,New,Zero,56346.985,Medium,2,0.0,1
709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,30-45,Medium,New,Zero,49276.795,Medium,2,0.0,1
544,France,Female,21,10,161525.96,2,1,0,9262.77,0,<30,Low,Long,High,85541.811,High,0,17.44,3
712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,<30,Medium,Long,High,100479.255,Premium,1,1.73,0
752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0,30-45,High,Mid,High,113618.281,Premium,1,2.56,0
648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,46-60,Medium,Long,High,88626.285,High,0,1.64,3
556,Spain,Male,38,8,0.0,2,0,0,417.41,1,30-45,Low,Long,Zero,1725.223,Low,0,0.0,2
594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,<30,Medium,New,Medium,70110.821,Medium,1,1.36,0
645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0,30-45,Medium,New,High,114882.617,Premium,2,0.89,0
557,France,Male,33,3,54503.55,1,1,1,371.05,0,30-45,Low,Mid,Medium,27963.09,Low,1,146.89,1
547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0,30-45,Low,Long,High,99800.422,Premium,0,2.3,3
701,France,Female,39,9,0.0,2,0,1,145894.9,0,30-45,Medium,Long,Zero,45568.47,Medium,2,0.0,1
616,France,Female,66,1,135842.41,1,1,0,183840.51,1,60+,Medium,New,High,123273.358,Premium,0,0.74,3
605,France,Male,52,1,63349.75,1,1,0,108887.44,0,46-60,Medium,New,Medium,64541.107,Medium,0,0.58,3
593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0,30-45,Medium,Mid,High,111771.091,Premium,1,0.84,0
751,Spain,Male,52,8,0.0,2,0,1,179291.85,0,46-60,High,Long,Zero,55387.555,Medium,2,0.0,1
443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,30-45,Low,Mid,Medium,53500.234,Medium,2,1.24,1
685,France,Male,23,8,0.0,2,1,1,112239.03,0,<30,Medium,Long,Zero,35271.708999999995,Low,2,0.0,1
718,France,Male,36,9,0.0,1,1,0,45909.87,0,30-45,Medium,Long,Zero,15572.961,Low,0,0.0,2
538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1,46-60,Low,Long,High,124650.795,Premium,0,0.81,3
611,Spain,Female,37,4,0.0,2,1,0,125696.26,0,30-45,Medium,Mid,Zero,38508.878,Low,0,0.0,2
668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0,30-45,Medium,Long,High,126354.828,Premium,2,0.96,0
537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0,30-45,Low,Mid,High,101781.611,Premium,0,1.3,3
709,Spain,Male,23,10,0.0,2,0,0,129590.18,0,<30,Medium,Long,Zero,40877.054,Low,0,0.0,2
850,France,Male,38,1,0.0,2,1,1,80006.65,0,30-45,High,New,Zero,24201.995,Low,2,0.0,1
745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0,30-45,High,Mid,Medium,104899.876,Premium,1,0.89,0
693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1,30-45,Medium,Long,High,148909.56900000002,Premium,3,0.97,0
795,Spain,Male,35,8,0.0,2,1,0,167155.36,0,30-45,High,Long,Zero,51746.60799999999,Medium,0,0.0,2
626,Spain,Male,26,8,0.0,2,0,0,191420.71,0,<30,Medium,Long,Zero,59026.213,Medium,0,0.0,2
487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1,60+,Low,Mid,Medium,59599.35,Medium,0,9.69,3
556,France,Female,39,9,89588.35,1,1,1,94898.1,0,30-45,Low,Long,Medium,75063.60500000001,High,1,0.94,0
643,France,Female,46,6,0.0,2,0,0,106781.59,0,46-60,Medium,Mid,Zero,33234.477,Low,0,0.0,2
605,France,Female,28,6,0.0,2,0,0,159508.52,0,<30,Medium,Mid,Zero,49052.556,Medium,0,0.0,2
756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1,46-60,High,Mid,Medium,86619.702,High,0,1.24,3
586,France,Female,38,2,0.0,2,1,0,87168.46,0,30-45,Medium,New,Zero,26550.538,Low,0,0.0,2
535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1,30-45,Low,Long,Medium,59716.746,Medium,0,13.75,3
678,France,Female,35,4,0.0,1,1,0,125518.32,0,30-45,Medium,Mid,Zero,38455.496,Low,0,0.0,2
596,France,Male,39,9,0.0,1,1,0,48963.59,0,30-45,Medium,Long,Zero,16489.076999999997,Low,0,0.0,2
648,France,Male,26,9,162923.85,1,1,0,98368.24,0,<30,Medium,Long,High,112772.397,Premium,0,1.66,3
492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0,30-45,Low,Long,Medium,108863.70799999998,Premium,0,0.84,3
702,France,Male,45,0,80793.58,1,1,1,27474.81,0,30-45,Medium,New,Medium,48639.233,Medium,1,2.94,0
486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0,30-45,Low,Long,Medium,60327.708,Medium,0,0.94,3
568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1,30-45,Low,New,Medium,90221.597,High,0,0.74,3
619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1,46-60,Medium,Mid,High,91313.592,High,1,1.9,0
724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0,30-45,High,New,High,124239.92,Premium,2,0.64,0
548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0,30-45,Low,New,Medium,63367.135,Medium,0,2.36,3
545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1,30-45,Low,Long,Medium,99792.172,Premium,0,0.84,3
683,France,Male,33,8,0.0,1,0,0,73564.44,0,30-45,Medium,Long,Zero,23669.332,Low,0,0.0,2
762,France,Female,51,3,99286.98,1,0,1,85578.63,0,46-60,High,Mid,Medium,75917.079,High,1,1.16,0
627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0,<30,Medium,Mid,Medium,79683.57699999999,High,0,0.62,3
516,France,Male,35,10,104088.59,2,0,0,119666.0,0,30-45,Low,Long,Medium,89944.095,High,0,0.87,3
800,France,Female,38,2,168190.33,2,1,0,68052.08,0,30-45,High,New,High,104910.789,Premium,0,2.47,3
464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0,30-45,Low,Mid,Medium,92671.047,High,1,0.52,0
626,France,Female,35,3,0.0,1,0,0,80190.36,0,30-45,Medium,Mid,Zero,24657.108,Low,0,0.0,2
790,France,Female,31,9,0.0,2,1,0,84126.75,0,30-45,High,Long,Zero,27038.025,Low,0,0.0,2
534,France,Female,34,7,121551.58,2,1,1,70179.0,0,30-45,Low,Long,Medium,83229.49,High,2,1.73,0
745,France,Male,46,2,122220.19,1,1,1,118024.1,0,46-60,High,New,Medium,96917.325,High,1,1.04,0
553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1,46-60,Low,Mid,Medium,102575.332,Premium,0,0.8,3
748,France,Female,26,1,77780.29,1,0,1,183049.41,0,<30,High,New,Medium,94004.968,High,1,0.42,0
722,France,Male,37,2,0.0,1,0,0,120906.83,0,30-45,High,New,Zero,36672.049,Low,0,0.0,2
501,France,Male,40,4,125832.2,1,1,1,100433.83,0,30-45,Low,Mid,High,93846.249,High,1,1.25,0
675,France,Female,38,6,68065.8,1,0,0,138777.0,1,30-45,Medium,Mid,Medium,76866.0,High,0,0.49,3
778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0,46-60,High,Mid,High,102258.167,Premium,0,1.02,3
494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0,30-45,Low,Long,High,100894.116,Premium,0,4.36,3
850,France,Male,40,9,0.0,2,0,1,119232.33,0,30-45,High,Long,Zero,37569.699,Low,2,0.0,1
592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0,30-45,Medium,Long,Medium,69611.958,Medium,0,2.51,3
590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0,30-45,Medium,Mid,High,88983.02799999999,High,0,2.24,3
758,France,Female,39,6,127357.76,1,0,1,56577.0,0,30-45,High,Mid,High,81851.98,High,1,2.25,0
506,France,Male,36,5,0.0,2,1,0,164253.35,0,30-45,Low,Mid,Zero,50276.005,Medium,0,0.0,2
733,France,Male,33,3,0.0,1,1,1,7666.73,0,30-45,High,Mid,Zero,2900.019,Low,1,0.0,1
711,France,Male,38,3,0.0,2,1,0,68487.51,0,30-45,Medium,Mid,Zero,21146.253,Low,0,0.0,2
514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1,30-45,Low,New,Medium,107760.349,Premium,1,0.48,0
637,Spain,Male,37,8,0.0,1,1,1,186062.36,0,30-45,Medium,Long,Zero,57418.70799999999,Medium,1,0.0,1
468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0,<30,Low,New,Medium,114754.338,Premium,2,0.57,0
