CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CLV_Score,EngagementScore,Balance_Salary_Ratio,Geography_France,Geography_Germany,Geography_Spain,Churn_Probability,Risk_Tier,Actual_Churn
714,0,46,1,0.0,1,1,0,152167.79,45850.337,0,0.0,True,False,False,0.836,Critical Risk,1
568,1,36,10,153610.61,1,1,1,54083.8,95030.445,1,2.84,False,False,True,0.063,Low Risk,1
704,0,27,5,147004.34,1,1,0,64381.33,93816.569,0,2.28,False,True,False,0.621,High Risk,1
719,0,61,5,0.0,2,0,1,29132.43,9739.729,2,0.0,True,False,False,0.087,Low Risk,0
828,0,42,10,0.0,1,1,1,186071.14,57821.342,1,0.0,False,False,True,0.228,Low Risk,0
615,0,32,7,92199.84,1,1,1,2755.53,48326.579,1,33.46,True,False,False,0.067,Low Risk,0
621,0,46,6,141078.37,1,0,0,34580.8,82113.425,0,4.08,False,True,False,0.929,Critical Risk,1
622,1,23,8,0.0,2,1,1,131389.39,41016.817,2,0.0,False,False,True,0.025,Low Risk,0
589,0,28,7,0.0,2,1,0,151645.96,46893.78799999999,0,0.0,True,False,False,0.086,Low Risk,0
754,1,47,1,185513.67,1,1,0,27438.83,101188.484,0,6.76,True,False,False,0.665,High Risk,0
549,0,36,6,139422.37,1,0,0,83983.39,96106.202,0,1.66,False,True,False,0.704,Critical Risk,1
490,0,33,1,0.0,2,1,1,80792.83,24437.849,2,0.0,True,False,False,0.037,Low Risk,0
643,0,30,5,94443.77,1,1,1,165614.4,97906.205,1,0.57,True,False,False,0.084,Low Risk,0
548,0,38,0,178056.54,2,1,0,38434.73,100558.689,0,4.63,False,False,True,0.321,Medium Risk,0
651,1,46,4,89743.05,1,1,0,156425.57,92599.196,0,0.57,False,False,True,0.759,Critical Risk,1
678,1,55,5,0.0,1,0,1,196794.11,60038.23299999999,1,0.0,True,False,False,0.715,Critical Risk,1
407,0,37,1,0.0,1,1,1,49161.12,14948.336,1,0.0,False,False,True,0.389,Medium Risk,1
683,0,30,1,113257.2,1,1,1,65035.02,76339.106,1,1.74,False,False,True,0.065,Low Risk,0
629,1,45,7,129818.39,3,1,0,9217.55,69074.46,0,14.08,False,True,False,0.792,Critical Risk,1
736,0,27,5,51522.75,1,0,1,192131.77,84400.90599999999,1,0.27,True,False,False,0.178,Low Risk,0
538,1,31,0,0.0,2,0,0,179453.66,53836.098,0,0.0,False,False,True,0.186,Low Risk,0
655,0,37,9,121342.24,1,1,1,180241.44,116543.552,1,0.67,False,True,False,0.442,Medium Risk,0
738,1,33,3,122134.4,2,0,1,27867.59,70027.477,2,4.38,False,False,True,0.125,Low Risk,0
588,0,59,4,0.0,2,1,1,27435.41,9030.623,2,0.0,False,False,True,0.072,Low Risk,0
736,0,57,9,95295.39,1,1,0,28434.44,57978.027,0,3.35,False,True,False,0.895,Critical Risk,1
623,0,40,5,118788.57,1,1,0,192867.4,118254.505,0,0.62,True,False,False,0.427,Medium Risk,0
549,0,45,6,124240.93,1,1,1,146372.51,107232.218,1,0.85,False,True,False,0.716,Critical Risk,0
630,0,31,0,0.0,2,1,1,34475.14,10342.542,2,0.0,True,False,False,0.056,Low Risk,0
494,1,35,9,112727.06,2,1,0,183752.91,113289.403,0,0.61,True,False,False,0.163,Low Risk,0
671,0,36,2,116695.27,1,0,0,193201.86,116708.193,0,0.6,False,True,False,0.84,Critical Risk,0
785,1,38,1,0.0,1,1,0,134964.85,40689.455,0,0.0,True,False,False,0.451,Medium Risk,1
724,0,29,4,0.0,1,1,0,8982.75,3494.825,0,0.0,True,False,False,0.343,Medium Risk,0
532,0,42,1,159024.71,1,1,0,100982.93,110007.234,0,1.57,True,False,False,0.572,High Risk,1
747,0,29,7,117726.33,1,1,1,175398.34,112882.667,1,0.67,False,True,False,0.276,Low Risk,0
598,1,43,5,0.0,3,1,1,100722.72,31216.816,3,0.0,True,False,False,0.787,Critical Risk,1
647,0,35,3,192407.97,1,1,1,40145.28,108847.569,1,4.79,False,True,False,0.315,Medium Risk,0
590,0,43,8,0.0,2,1,1,143628.31,44688.493,2,0.0,True,False,False,0.095,Low Risk,0
713,1,38,7,144606.22,1,1,1,56594.36,90681.418,1,2.56,False,True,False,0.364,Medium Risk,1
791,0,36,6,111168.97,1,1,1,189969.91,113775.458,1,0.59,True,False,False,0.103,Low Risk,0
620,1,29,1,138740.24,2,0,0,154700.61,115980.303,0,0.9,True,False,False,0.195,Low Risk,0
637,0,30,1,122185.53,1,1,0,102566.46,92062.703,0,1.19,False,True,False,0.613,High Risk,1
544,1,32,9,110728.39,1,1,1,14559.62,61532.081,1,7.61,True,False,False,0.072,Low Risk,0
637,1,40,6,0.0,2,1,1,181610.6,55683.18,2,0.0,False,False,True,0.083,Low Risk,0
658,0,42,8,102870.93,1,0,1,103764.55,84164.82999999999,1,0.99,True,False,False,0.282,Low Risk,1
714,1,51,4,88308.87,3,0,0,5862.53,46713.194,0,15.06,True,False,False,0.797,Critical Risk,1
642,1,33,4,84607.34,2,0,1,60059.47,61121.511,2,1.41,True,False,False,0.062,Low Risk,0
613,1,43,4,140681.68,1,0,1,20134.07,77181.061,1,6.99,False,True,False,0.775,Critical Risk,0
684,0,32,3,102630.13,2,1,1,127433.47,90145.106,2,0.81,False,True,False,0.089,Low Risk,0
701,1,48,1,92072.68,1,1,1,133992.36,86434.04799999998,1,0.69,False,True,False,0.649,High Risk,0
615,1,30,9,0.0,1,1,0,87347.82,28004.346,0,0.0,True,False,False,0.363,Medium Risk,0
599,0,39,2,188976.89,2,0,1,176142.09,147731.072,2,1.07,False,True,False,0.189,Low Risk,0
554,1,26,7,92606.86,2,1,0,192709.69,105516.337,0,0.48,True,False,False,0.123,Low Risk,0
589,1,19,9,83495.11,1,1,1,143022.31,86454.24799999999,1,0.58,False,True,False,0.12,Low Risk,1
653,0,43,0,0.0,2,1,0,27862.58,8358.774,0,0.0,True,False,False,0.184,Low Risk,0
633,0,33,4,137847.41,2,1,0,98349.13,99228.444,0,1.4,False,False,True,0.255,Low Risk,0
762,0,28,3,125155.83,2,1,1,106024.02,94985.121,2,1.18,False,True,False,0.1,Low Risk,0
743,0,39,3,119695.75,1,0,1,26136.13,68288.714,1,4.58,False,True,False,0.62,High Risk,0
714,0,45,0,124693.48,1,0,1,187194.15,118504.985,1,0.67,False,False,True,0.325,Medium Risk,0
827,1,60,2,0.0,2,0,1,60615.83,18584.749,2,0.0,True,False,False,0.102,Low Risk,0
595,0,35,8,0.0,1,1,0,100015.79,31604.737,0,0.0,False,False,True,0.428,Medium Risk,1
663,0,36,10,0.0,2,1,0,136349.55,42904.865,0,0.0,True,False,False,0.109,Low Risk,0
544,0,37,2,0.0,2,0,0,135067.02,40920.10599999999,0,0.0,False,False,True,0.137,Low Risk,0
775,0,32,8,121669.23,1,0,1,125898.39,100204.132,1,0.97,False,True,False,0.316,Medium Risk,0
702,1,36,2,105264.88,2,1,1,52909.87,68905.401,2,1.99,False,True,False,0.137,Low Risk,0
583,1,42,4,0.0,2,1,0,17439.66,6031.898,0,0.0,True,False,False,0.198,Low Risk,0
670,1,42,6,112333.63,1,1,1,65706.86,77078.873,1,1.71,True,False,False,0.201,Low Risk,0
526,0,49,2,0.0,1,1,0,114539.67,34761.901,0,0.0,False,False,True,0.809,Critical Risk,1
778,0,37,3,141803.77,1,0,1,179421.84,125328.437,1,0.79,True,False,False,0.133,Low Risk,0
614,0,38,2,116248.88,1,1,0,105140.92,90066.716,0,1.11,True,False,False,0.297,Low Risk,0
561,0,32,6,166824.59,1,1,0,139451.98,126447.889,0,1.2,False,True,False,0.399,Medium Risk,0
556,0,34,8,163757.06,1,1,1,104000.06,114678.548,1,1.57,True,False,False,0.092,Low Risk,0
683,1,29,9,0.0,2,1,1,48849.89,16454.966999999997,2,0.0,True,False,False,0.028,Low Risk,0
698,0,55,8,155059.1,2,1,1,144584.29,122504.837,2,1.07,False,True,False,0.319,Medium Risk,0
663,0,67,9,0.0,3,1,1,72318.77,23495.631,3,0.0,True,False,False,0.487,Medium Risk,0
468,0,26,1,131643.25,1,1,0,64436.16,85352.473,0,2.04,False,False,True,0.279,Low Risk,0
591,0,36,7,135216.8,1,1,1,122022.89,105615.267,1,1.11,False,False,True,0.081,Low Risk,0
430,0,49,3,137115.16,1,1,0,146516.86,113112.638,0,0.94,False,True,False,0.878,Critical Risk,1
661,1,41,1,0.0,2,0,1,131300.68,39590.204,2,0.0,True,False,False,0.121,Low Risk,0
501,0,44,4,142051.07,2,0,1,74940.5,94307.685,2,1.9,True,False,False,0.263,Low Risk,0
745,1,36,9,0.0,1,1,0,19605.18,7681.554,0,0.0,True,False,False,0.419,Medium Risk,1
666,1,27,1,85225.21,1,0,1,64511.44,62166.037,1,1.32,True,False,False,0.086,Low Risk,0
686,0,45,3,74274.87,3,1,0,64907.48,57209.679,0,1.14,False,False,True,0.719,Critical Risk,1
661,0,44,1,141136.62,1,1,0,189742.78,127691.144,0,0.74,False,True,False,0.872,Critical Risk,1
608,0,42,8,131390.75,2,1,0,71178.09,88648.802,0,1.85,False,True,False,0.612,High Risk,0
705,1,40,3,92889.91,1,1,1,109496.69,79893.962,1,0.85,False,True,False,0.425,Medium Risk,0
760,0,43,8,121911.59,1,1,0,193312.33,120549.494,0,0.63,True,False,False,0.557,High Risk,0
698,1,36,7,121263.62,1,1,1,13387.88,66048.174,1,9.06,False,True,False,0.368,Medium Risk,0
476,0,37,4,0.0,1,1,1,55775.84,17532.751999999997,1,0.0,True,False,False,0.314,Medium Risk,1
822,0,32,8,116358.0,1,1,0,108798.36,92418.508,0,1.07,True,False,False,0.186,Low Risk,0
850,1,42,8,0.0,1,1,0,19632.64,7489.791999999999,0,0.0,True,False,False,0.687,High Risk,1
745,1,33,1,0.0,2,1,1,174431.01,52529.303,2,0.0,True,False,False,0.052,Low Risk,0
579,1,38,4,175739.36,1,1,1,193130.55,146608.84499999997,1,0.91,True,False,False,0.271,Low Risk,0
753,1,38,9,151766.71,1,1,1,180829.99,131932.35199999998,1,0.84,False,True,False,0.348,Medium Risk,0
667,0,27,7,156811.74,1,1,1,149402.59,124626.647,1,1.05,True,False,False,0.112,Low Risk,0
638,1,48,10,138333.03,1,1,1,47679.14,85470.257,1,2.9,True,False,False,0.23,Low Risk,0
730,1,62,2,0.0,2,1,1,162889.1,49266.73,2,0.0,False,False,True,0.061,Low Risk,0
758,1,35,5,0.0,2,0,0,100365.51,31109.653,0,0.0,False,False,True,0.095,Low Risk,0
549,1,29,8,0.0,2,1,1,189558.44,58467.532,2,0.0,True,False,False,0.049,Low Risk,0
708,0,32,10,86614.06,2,1,1,172129.26,96945.808,2,0.5,True,False,False,0.047,Low Risk,0
568,1,31,1,61592.14,2,1,1,61796.64,49535.062,2,1.0,False,True,False,0.057,Low Risk,0
519,0,48,10,71083.98,1,1,0,137959.0,78929.69,0,0.52,True,False,False,0.721,Critical Risk,0
631,1,29,2,96863.52,2,1,1,31613.35,58315.765,2,3.06,False,True,False,0.057,Low Risk,0
757,0,32,9,0.0,2,1,0,115950.96,36585.288,0,0.0,True,False,False,0.072,Low Risk,0
734,0,30,3,0.0,2,1,0,107640.25,32892.075,0,0.0,True,False,False,0.074,Low Risk,0
678,0,31,2,0.0,2,1,1,58803.28,18040.984,2,0.0,True,False,False,0.028,Low Risk,0
762,0,56,10,100260.88,3,1,1,77142.42,75273.166,3,1.3,False,True,False,0.859,Critical Risk,1
660,1,61,5,155931.11,1,1,1,158338.39,126467.072,1,0.98,False,False,True,0.284,Low Risk,0
730,1,27,7,0.0,2,1,0,144099.48,44629.844000000005,0,0.0,True,False,False,0.081,Low Risk,0
645,1,48,7,90612.34,1,1,1,149139.13,91447.909,1,0.61,True,False,False,0.339,Medium Risk,0
660,0,31,9,125189.75,2,1,1,139874.43,106357.204,2,0.9,False,True,False,0.104,Low Risk,0
565,1,40,1,89994.71,2,0,1,121084.27,81522.636,2,0.74,False,True,False,0.294,Low Risk,0
686,1,34,3,123971.51,2,1,0,147794.63,106924.144,0,0.84,True,False,False,0.218,Low Risk,0
740,0,44,9,0.0,1,0,1,96528.0,30758.4,1,0.0,True,False,False,0.522,High Risk,1
721,0,33,5,0.0,2,0,1,117626.9,36288.07,2,0.0,False,False,True,0.02,Low Risk,0
604,1,71,2,0.0,2,1,1,49506.82,15252.045999999998,2,0.0,True,False,False,0.039,Low Risk,0
539,1,47,2,127286.04,2,1,1,166929.43,114121.849,2,0.76,True,False,False,0.304,Medium Risk,1
759,0,38,1,0.0,2,1,0,20778.39,6433.517,0,0.0,False,False,True,0.086,Low Risk,0
567,0,41,0,134378.89,1,1,1,105746.94,98913.527,1,1.27,False,True,False,0.553,High Risk,0
742,0,31,4,105239.1,1,1,1,19700.24,59329.622,1,5.34,True,False,False,0.076,Low Risk,0
687,1,72,9,0.0,1,0,1,69829.4,22748.82,1,0.0,True,False,False,0.306,Medium Risk,0
614,1,34,5,0.0,2,1,0,185561.89,56668.567,0,0.0,True,False,False,0.123,Low Risk,0
828,0,47,1,109876.82,2,1,0,83611.45,80221.845,0,1.31,False,False,True,0.464,Medium Risk,1
764,1,39,9,138341.51,1,1,0,50072.94,85992.637,0,2.76,False,True,False,0.716,Critical Risk,1
635,0,46,8,0.0,2,1,1,60739.16,19821.748,2,0.0,False,False,True,0.071,Low Risk,0
546,1,30,5,0.0,2,0,1,198543.09,60562.927,2,0.0,True,False,False,0.053,Low Risk,0
484,1,35,7,133868.21,1,1,1,27286.1,76519.935,1,4.91,False,False,True,0.069,Low Risk,0
721,0,36,1,155176.83,2,1,1,49653.37,92684.426,2,3.13,True,False,False,0.117,Low Risk,0
609,1,40,10,137389.77,2,1,0,170122.22,121731.551,0,0.81,False,True,False,0.417,Medium Risk,0
684,1,48,10,126384.42,1,1,1,198129.36,124631.01799999998,1,0.64,False,True,False,0.483,Medium Risk,0
586,1,38,2,0.0,2,1,0,87168.46,26550.538,0,0.0,True,False,False,0.118,Low Risk,0
835,0,35,6,127120.07,1,1,0,28707.69,73372.342,0,4.43,True,False,False,0.281,Low Risk,0
709,1,41,3,150300.65,2,1,0,71672.86,97252.183,0,2.1,True,False,False,0.394,Medium Risk,0
554,0,37,3,0.0,2,1,0,166177.3,50453.19,0,0.0,False,False,True,0.106,Low Risk,0
765,1,56,1,0.0,1,1,0,13228.93,4168.679,0,0.0,True,False,False,0.877,Critical Risk,1
610,1,27,9,159561.93,1,0,1,103381.47,112595.406,1,1.54,True,False,False,0.138,Low Risk,0
592,1,34,6,102143.93,2,1,1,102628.98,83060.65899999999,2,1.0,False,True,False,0.086,Low Risk,0
676,1,34,8,100359.54,1,0,0,46038.28,65591.25399999999,0,2.18,True,False,False,0.284,Low Risk,0
613,0,20,3,0.0,2,1,1,149613.77,45484.131,2,0.0,True,False,False,0.021,Low Risk,0
607,1,32,6,0.0,2,0,0,196062.01,60018.603,0,0.0,True,False,False,0.137,Low Risk,0
593,1,39,8,151391.68,1,1,0,27274.6,85478.22,0,5.55,False,True,False,0.625,High Risk,1
638,0,24,1,0.0,2,0,1,162597.15,48979.145,2,0.0,True,False,False,0.034,Low Risk,0
711,1,25,5,190066.54,1,0,0,51345.39,111436.887,0,3.7,True,False,False,0.491,Medium Risk,1
634,1,46,5,123642.36,1,1,1,49725.16,77738.728,1,2.49,False,True,False,0.656,High Risk,1
439,0,36,2,165536.28,2,1,1,123956.83,120355.189,2,1.34,True,False,False,0.116,Low Risk,0
650,0,42,4,194532.66,1,1,0,171045.31,149379.923,0,1.14,False,False,True,0.651,High Risk,1
742,1,25,4,132116.13,2,1,0,129933.5,105838.115,0,1.02,True,False,False,0.18,Low Risk,0
639,1,35,8,0.0,1,0,0,164453.98,50936.194,0,0.0,True,False,False,0.556,High Risk,0
504,1,32,8,206663.75,1,0,0,16281.94,109816.457,0,12.69,True,False,False,0.444,Medium Risk,0
701,0,23,3,0.0,2,1,0,38960.59,12288.176999999998,0,0.0,True,False,False,0.055,Low Risk,0
645,0,40,6,131411.24,1,1,1,194656.11,125302.45299999998,1,0.68,True,False,False,0.184,Low Risk,0
699,1,25,8,0.0,2,1,1,52404.47,17321.341,2,0.0,False,False,True,0.023,Low Risk,0
571,1,38,6,107193.82,2,0,0,38962.94,66485.792,0,2.75,True,False,False,0.275,Low Risk,0
667,0,23,1,0.0,2,1,0,91573.19,27671.957,0,0.0,True,False,False,0.099,Low Risk,0
638,0,34,5,146679.77,1,1,0,102179.86,104993.843,0,1.44,False,False,True,0.322,Medium Risk,0
713,1,48,1,163760.82,1,0,0,157381.14,129294.752,0,1.04,False,False,True,0.842,Critical Risk,1
584,1,30,5,0.0,2,1,1,185201.58,56560.474,2,0.0,False,False,True,0.029,Low Risk,0
687,0,34,7,129895.19,1,0,1,28698.17,74957.046,1,4.53,True,False,False,0.094,Low Risk,0
613,0,69,9,78778.49,1,0,1,8751.59,43814.722,1,9.0,False,True,False,0.217,Low Risk,0
694,0,42,8,133767.19,1,1,0,36405.21,79405.158,0,3.67,True,False,False,0.553,High Risk,0
682,0,30,9,0.0,2,1,1,2053.42,2416.026,2,0.0,True,False,False,0.028,Low Risk,0
796,1,50,1,94164.0,1,1,1,189414.74,104106.422,1,0.5,True,False,False,0.307,Medium Risk,0
655,0,44,8,87471.63,1,0,1,188593.98,101914.009,1,0.46,True,False,False,0.446,Medium Risk,0
586,0,42,6,0.0,2,1,1,123410.23,38223.069,2,0.0,False,False,True,0.067,Low Risk,0
640,1,33,6,84719.13,2,1,1,113048.79,77474.20199999999,2,0.75,True,False,False,0.067,Low Risk,0
666,1,37,2,158468.76,1,0,1,93266.01,107614.183,1,1.7,False,True,False,0.363,Medium Risk,0
543,0,42,7,0.0,1,1,1,56650.47,18395.141,1,0.0,True,False,False,0.401,Medium Risk,0
492,1,49,2,151249.45,2,1,1,167237.94,126196.107,2,0.9,False,True,False,0.41,Medium Risk,0
792,0,50,9,0.0,4,1,1,194700.81,60210.243,4,0.0,True,False,False,0.816,Critical Risk,1
646,0,39,6,121681.91,2,0,1,61793.47,80578.996,2,1.97,False,True,False,0.272,Low Risk,0
741,0,36,8,116993.43,2,1,0,168816.22,110741.581,0,0.69,False,True,False,0.404,Medium Risk,0
521,0,30,2,107316.09,1,1,0,64299.82,73347.991,0,1.67,True,False,False,0.229,Low Risk,0
782,1,70,7,97072.42,1,0,1,131177.22,89289.37599999999,1,0.74,True,False,False,0.173,Low Risk,0
743,0,43,5,0.0,2,0,0,113079.19,34923.757,0,0.0,True,False,False,0.36,Medium Risk,1
737,0,30,8,174356.13,1,0,0,31928.5,98356.615,0,5.46,True,False,False,0.341,Medium Risk,0
674,0,18,7,0.0,2,1,1,55753.12,18125.936,2,0.0,True,False,False,0.023,Low Risk,1
676,0,38,8,0.0,2,1,1,133692.88,41707.864,2,0.0,True,False,False,0.026,Low Risk,0
835,0,38,7,86824.09,1,0,0,175905.97,97583.836,0,0.49,False,False,True,0.467,Medium Risk,0
573,0,46,3,65269.23,1,0,1,189988.65,90231.21,1,0.34,False,False,True,0.507,High Risk,1
727,1,57,1,109679.72,1,0,1,753.37,55265.871,1,145.59,False,False,True,0.406,Medium Risk,0
664,1,34,7,93920.47,1,0,0,179913.98,102334.429,0,0.52,True,False,False,0.388,Medium Risk,0
621,1,31,8,100375.39,1,1,1,90384.26,78902.973,1,1.11,False,True,False,0.209,Low Risk,0
660,0,46,5,109019.65,2,1,1,33680.56,65613.99299999999,2,3.24,False,True,False,0.426,Medium Risk,0
531,1,45,1,126495.57,2,1,1,164741.5,112870.235,2,0.77,False,False,True,0.256,Low Risk,0
596,0,30,6,121345.88,4,1,0,41921.75,74449.465,0,2.89,False,False,True,0.649,High Risk,1
732,0,25,0,110942.9,1,0,0,172576.56,107244.418,0,0.64,True,False,False,0.237,Low Risk,0
488,1,22,6,0.0,2,1,1,66393.89,21118.167,2,0.0,True,False,False,0.023,Low Risk,0
713,1,25,4,121172.97,1,1,1,56268.98,78267.179,1,2.15,True,False,False,0.073,Low Risk,0
697,1,48,2,108128.96,2,1,1,103944.37,85647.791,2,1.04,False,True,False,0.47,Medium Risk,0
651,0,38,2,0.0,3,1,0,67029.82,20508.946,0,0.0,False,False,True,0.313,Medium Risk,1
658,0,37,3,168735.74,2,0,0,70370.24,106078.942,0,2.4,False,True,False,0.41,Medium Risk,0
613,0,29,0,0.0,2,0,1,133897.32,40169.196,2,0.0,False,False,True,0.047,Low Risk,0
779,0,37,7,120092.52,2,1,0,135925.72,102223.976,0,0.88,False,True,False,0.435,Medium Risk,0
579,1,39,5,117833.3,3,0,0,5831.0,61665.95,0,20.21,False,True,False,0.736,Critical Risk,1
588,1,48,1,143279.58,2,1,0,31580.8,81314.03,0,4.54,False,True,False,0.74,Critical Risk,1
664,0,46,2,0.0,1,1,1,177423.02,53626.906,1,0.0,True,False,False,0.471,Medium Risk,1
633,0,29,10,130206.28,1,1,0,184654.87,122499.601,0,0.71,True,False,False,0.211,Low Risk,0
779,1,41,10,99786.2,1,1,0,86927.53,77971.359,0,1.15,True,False,False,0.38,Medium Risk,0
623,1,35,5,0.0,2,1,0,101192.08,31357.624,0,0.0,True,False,False,0.13,Low Risk,0
744,1,26,5,166297.89,1,1,1,181694.44,138657.277,1,0.92,False,False,True,0.222,Low Risk,0
644,0,33,7,174571.36,1,0,1,43943.09,101868.607,1,3.97,True,False,False,0.124,Low Risk,0
467,0,57,1,0.0,2,1,1,114448.77,34534.631,2,0.0,True,False,False,0.124,Low Risk,0
736,0,43,4,176134.54,1,1,1,52856.88,104724.334,1,3.33,True,False,False,0.289,Low Risk,0
592,0,55,8,85845.43,2,1,1,128918.42,83198.241,2,0.67,False,False,True,0.22,Low Risk,0
617,1,27,4,0.0,2,0,0,190269.21,57880.763,0,0.0,True,False,False,0.119,Low Risk,0
717,1,33,0,115777.23,1,1,1,81508.1,82341.045,1,1.42,False,True,False,0.25,Low Risk,0
781,0,35,4,80790.74,1,1,0,116429.51,76124.223,0,0.69,False,False,True,0.293,Low Risk,0
619,0,34,1,0.0,1,1,0,139919.38,42175.814,0,0.0,False,False,True,0.566,High Risk,0
571,1,47,7,0.0,2,0,0,112366.98,35110.094,0,0.0,True,False,False,0.509,High Risk,0
570,1,58,8,0.0,1,0,1,116503.92,36551.176,1,0.0,True,False,False,0.561,High Risk,1
809,0,41,1,79706.25,2,1,0,165675.01,89755.628,0,0.48,False,True,False,0.363,Medium Risk,0
703,1,26,1,97331.19,1,1,0,63717.49,67980.842,0,1.53,False,True,False,0.502,High Risk,0
475,1,32,8,119023.28,1,1,0,100816.29,91356.527,0,1.18,True,False,False,0.173,Low Risk,0
692,1,43,2,69014.49,2,0,0,164621.43,84293.674,0,0.42,False,True,False,0.482,Medium Risk,0
484,1,39,5,0.0,2,1,1,175224.12,53567.236,2,0.0,False,False,True,0.051,Low Risk,0
705,1,57,3,0.0,2,1,1,34134.14,10840.242,2,0.0,False,False,True,0.069,Low Risk,0
674,1,45,6,72494.69,1,0,1,140041.78,79459.879,1,0.52,True,False,False,0.46,Medium Risk,0
639,0,77,6,80926.02,2,1,1,55829.25,58411.785,2,1.45,True,False,False,0.107,Low Risk,0
571,0,38,1,121405.04,1,1,1,154844.22,107355.786,1,0.78,True,False,False,0.126,Low Risk,0
524,0,29,9,144287.6,2,1,0,32063.3,83562.79000000001,0,4.5,False,True,False,0.29,Low Risk,0
671,0,50,8,0.0,1,0,1,2560.11,2368.033,1,0.0,False,False,True,0.414,Medium Risk,0
653,0,30,4,0.0,2,1,0,120736.04,37020.812,0,0.0,False,False,True,0.062,Low Risk,0
554,0,40,4,0.0,1,0,1,168780.04,51434.012,1,0.0,True,False,False,0.554,High Risk,0
711,1,34,6,0.0,2,1,1,175310.38,53793.114,2,0.0,True,False,False,0.045,Low Risk,0
589,1,59,2,0.0,2,1,1,126160.24,38248.072,2,0.0,True,False,False,0.117,Low Risk,1
637,0,32,5,0.0,1,0,0,148769.08,45630.724,0,0.0,True,False,False,0.711,Critical Risk,0
445,1,48,7,168286.58,1,1,0,16645.77,90537.021,0,10.11,False,True,False,0.818,Critical Risk,1
598,1,40,9,0.0,1,1,0,68462.59,22338.777,0,0.0,True,False,False,0.456,Medium Risk,1
651,1,45,10,135923.16,1,1,0,18732.84,75581.432,0,7.26,False,False,True,0.464,Medium Risk,0
572,0,33,5,0.0,1,0,1,41139.05,13341.715,1,0.0,True,False,False,0.293,Low Risk,0
739,0,45,7,102703.62,1,0,1,147802.94,97092.692,1,0.69,False,True,False,0.805,Critical Risk,1
697,0,31,3,108805.42,2,0,1,123825.83,92150.459,2,0.88,False,True,False,0.128,Low Risk,0
786,0,40,6,0.0,2,0,0,41248.8,13574.64,0,0.0,False,False,True,0.176,Low Risk,0
599,0,40,10,137456.28,2,1,1,14113.11,74962.073,2,9.74,False,True,False,0.198,Low Risk,0
735,0,31,3,119558.35,1,0,0,72927.68,82257.47899999999,0,1.64,True,False,False,0.284,Low Risk,0
850,0,43,0,108508.82,3,1,0,184044.8,109467.85,0,0.59,False,True,False,0.729,Critical Risk,1
708,1,33,8,0.0,2,0,1,15246.83,6174.049,2,0.0,True,False,False,0.074,Low Risk,0
687,1,40,1,0.0,2,1,0,8207.36,2662.208,0,0.0,False,False,True,0.136,Low Risk,0
619,1,41,5,92467.58,1,1,0,38270.47,58714.931,0,2.42,False,True,False,0.681,High Risk,0
776,1,38,2,169824.46,1,1,0,169291.7,136099.74,0,1.0,True,False,False,0.527,High Risk,0
720,0,31,4,141356.47,1,0,0,137985.69,112873.942,0,1.02,False,False,True,0.349,Medium Risk,0
785,1,39,1,130147.98,1,1,0,163798.41,114413.513,0,0.79,True,False,False,0.356,Medium Risk,1
774,0,36,7,103688.19,1,0,1,118971.74,88935.617,1,0.87,True,False,False,0.122,Low Risk,0
699,0,36,2,123601.56,2,1,0,103557.85,93268.135,0,1.19,False,True,False,0.449,Medium Risk,0
776,0,36,1,0.0,2,1,0,53477.76,16243.328,0,0.0,True,False,False,0.06,Low Risk,0
559,0,34,4,0.0,2,1,1,66721.98,20816.594,2,0.0,True,False,False,0.022,Low Risk,0
670,0,37,2,0.0,2,1,1,54229.74,16668.922,2,0.0,True,False,False,0.042,Low Risk,0
740,1,36,4,109044.6,1,0,0,94554.74,83688.72200000001,0,1.15,False,True,False,0.696,High Risk,1
577,0,29,2,0.0,1,1,1,168924.41,51077.323,1,0.0,False,False,True,0.25,Low Risk,0
761,1,33,6,138053.79,2,1,0,148779.41,114860.718,0,0.93,True,False,False,0.221,Low Risk,0
795,0,32,2,117265.21,1,1,1,198317.23,118527.774,1,0.59,True,False,False,0.079,Low Risk,0
765,0,41,4,124182.21,1,0,0,100153.43,92937.134,0,1.24,True,False,False,0.618,High Risk,0
517,1,59,8,154110.99,2,1,0,101240.08,109027.519,0,1.52,False,True,False,0.723,Critical Risk,1
621,1,50,5,0.0,2,1,0,191756.54,58526.962,0,0.0,True,False,False,0.428,Medium Risk,1
627,1,28,3,157597.61,1,0,1,34097.22,89627.97099999999,1,4.62,False,False,True,0.096,Low Risk,0
624,0,46,3,0.0,2,1,1,62825.03,19447.509,2,0.0,False,False,True,0.066,Low Risk,0
656,1,23,4,163549.63,1,0,1,21085.12,88900.351,1,7.76,False,True,False,0.218,Low Risk,0
586,1,35,7,164769.02,3,1,0,119814.25,119728.785,0,1.38,True,False,False,0.643,High Risk,1
590,1,51,3,154962.99,3,0,1,191932.27,135661.17599999998,3,0.81,False,False,True,0.894,Critical Risk,1
523,0,30,1,83181.29,1,1,1,138176.78,83243.679,1,0.6,True,False,False,0.068,Low Risk,0
728,0,37,0,0.0,2,1,1,72203.8,21661.14,2,0.0,True,False,False,0.081,Low Risk,0
